124.32	3767.00	89.30
124.33	3768.00	89.20
124.35	3768.00	89.00
124.37	3769.00	88.90
124.38	3769.00	88.90
124.40	3769.00	88.70
124.42	3770.00	88.60
124.43	3770.00	88.50
124.45	3771.00	88.40
124.47	3771.00	88.30
124.48	3771.00	88.10
124.50	3772.00	88.10
124.52	3772.00	87.90
124.53	3773.00	87.80
124.55	3773.00	87.80
124.57	3774.00	87.60
124.58	3774.00	87.50
124.60	3774.00	87.40
124.62	3775.00	87.30
124.63	3775.00	87.20
124.65	3776.00	87.10
124.67	3776.00	87.00
124.68	3776.00	86.80
124.70	3777.00	86.80
124.72	3777.00	86.60
124.73	3778.00	86.50
124.75	3778.00	86.40
124.77	3778.00	86.30
124.78	3779.00	86.10
124.80	3779.00	86.00
124.82	3780.00	85.90
124.83	3780.00	85.80
124.85	3780.00	85.70
124.87	3781.00	85.60
124.88	3781.00	85.50
124.90	3782.00	85.40
124.92	3782.00	85.20
124.93	3782.00	85.10
124.95	3783.00	85.10
124.97	3783.00	84.90
124.98	3783.00	84.80
125.00	3784.00	84.70
125.02	3784.00	84.60
125.03	3785.00	84.40
125.05	3785.00	84.30
125.07	3785.00	84.20
125.08	3786.00	84.10
125.10	3786.00	84.00
125.12	3787.00	83.90
125.13	3787.00	83.80
125.15	3787.00	83.60
125.17	3788.00	83.50
125.18	3788.00	83.40
125.20	3789.00	83.30
125.22	3789.00	83.20
125.23	3789.00	83.10
125.25	3790.00	82.90
125.27	3790.00	82.80
125.28	3790.00	82.70
125.30	3791.00	82.60
125.32	3791.00	82.50
125.33	3792.00	82.40
125.35	3792.00	82.20
125.37	3792.00	82.20
125.38	3793.00	82.00
125.40	3793.00	81.90
125.42	3794.00	81.80
125.43	3794.00	81.70
125.45	3794.00	81.50
125.47	3795.00	81.50
125.48	3795.00	81.40
125.50	3795.00	81.30
125.52	3796.00	81.10
125.53	3796.00	81.00
125.55	3797.00	80.90
125.57	3797.00	80.80
125.58	3797.00	80.70
125.60	3798.00	80.50
125.62	3798.00	80.50
125.63	3798.00	80.30
125.65	3799.00	80.20
125.67	3799.00	80.10
125.68	3800.00	80.00
125.70	3800.00	79.90
125.72	3800.00	79.80
125.73	3801.00	79.60
125.75	3801.00	79.50
125.77	3801.00	79.40
125.78	3802.00	79.30
125.80	3802.00	79.20
125.82	3802.00	79.10
125.83	3803.00	79.00
125.85	3803.00	78.90
125.87	3804.00	78.80
125.88	3804.00	78.60
125.90	3804.00	78.50
125.92	3805.00	78.40
125.93	3805.00	78.30
125.95	3805.00	78.20
125.97	3806.00	78.10
125.98	3806.00	78.00
126.00	3806.00	77.90
126.02	3807.00	77.80
126.03	3807.00	77.70
126.05	3808.00	77.60
126.07	3808.00	77.50
126.08	3808.00	77.40
126.10	3809.00	77.30
126.12	3809.00	77.10
126.13	3809.00	77.10
126.15	3810.00	77.00
126.17	3810.00	76.80
126.18	3810.00	76.80
126.20	3811.00	76.70
126.22	3811.00	76.50
126.23	3811.00	76.40
126.25	3812.00	76.40
126.27	3812.00	76.20
126.28	3813.00	76.10
126.30	3813.00	76.10
126.32	3813.00	75.90
126.33	3814.00	75.80
126.35	3814.00	75.70
126.37	3814.00	75.70
126.38	3815.00	75.60
126.40	3815.00	75.40
126.42	3815.00	75.40
126.43	3816.00	75.30
126.45	3816.00	75.20
126.47	3816.00	75.10
126.48	3817.00	75.00
126.50	3817.00	74.90
126.52	3817.00	74.80
126.53	3818.00	74.70
126.55	3818.00	74.60
126.57	3819.00	74.50
126.58	3819.00	74.50
126.60	3819.00	74.40
126.62	3820.00	74.20
126.63	3820.00	74.20
126.65	3820.00	74.10
126.67	3821.00	74.00
126.68	3821.00	73.90
126.70	3821.00	73.80
126.72	3822.00	73.70
126.73	3822.00	73.60
126.75	3822.00	73.50
126.77	3823.00	73.40
126.78	3823.00	73.40
126.80	3823.00	73.30
126.82	3824.00	73.20
126.83	3824.00	73.20
126.85	3824.00	73.00
126.87	3825.00	73.00
126.88	3825.00	72.90
126.90	3825.00	72.80
126.92	3826.00	72.80
126.93	3826.00	72.70
126.95	3826.00	72.60
126.97	3827.00	72.50
126.98	3827.00	72.50
127.00	3827.00	72.40
127.02	3828.00	72.40
127.03	3828.00	72.30
127.05	3828.00	72.20
127.07	3829.00	72.20
127.08	3829.00	72.10
127.10	3829.00	72.00
127.12	3830.00	72.00
127.13	3830.00	71.90
127.15	3830.00	71.80
127.17	3831.00	71.80
127.18	3831.00	71.70
127.20	3831.00	71.60
127.22	3832.00	71.60
127.23	3832.00	71.50
127.25	3832.00	71.50
127.27	3833.00	71.40
127.28	3833.00	71.30
127.30	3833.00	71.30
127.32	3834.00	71.20
127.33	3834.00	71.10
127.35	3834.00	71.10
127.37	3835.00	71.00
127.38	3835.00	71.00
127.40	3835.00	70.90
127.42	3836.00	70.80
127.43	3836.00	70.70
127.45	3836.00	70.70
127.47	3837.00	70.60
127.48	3837.00	70.60
127.50	3837.00	70.50
127.52	3837.00	70.40
127.53	3838.00	70.40
127.55	3838.00	70.30
127.57	3838.00	70.20
127.58	3839.00	70.20
127.60	3839.00	70.10
127.62	3839.00	70.10
127.63	3840.00	70.00
127.65	3840.00	69.90
127.67	3840.00	69.90
127.68	3841.00	69.80
127.70	3841.00	69.70
127.72	3841.00	69.70
127.73	3842.00	69.60
127.75	3842.00	69.50
127.77	3842.00	69.40
127.78	3843.00	69.40
127.80	3843.00	69.30
127.82	3843.00	69.30
127.83	3844.00	69.20
127.85	3844.00	69.10
127.87	3844.00	69.10
127.88	3845.00	69.00
127.90	3845.00	68.90
127.92	3845.00	68.90
127.93	3846.00	68.80
127.95	3846.00	68.70
127.97	3846.00	68.70
127.98	3846.00	68.60
128.00	3847.00	68.50
128.02	3847.00	68.40
128.03	3847.00	68.40
128.05	3848.00	68.30
128.07	3848.00	68.20
128.08	3848.00	68.20
128.10	3849.00	68.10
128.12	3849.00	68.00
128.13	3849.00	67.90
128.15	3850.00	67.90
128.17	3850.00	67.80
128.18	3850.00	67.70
128.20	3851.00	67.70
128.22	3851.00	67.60
128.23	3851.00	67.60
128.25	3852.00	67.50
128.27	3852.00	67.30
128.28	3852.00	67.40
128.30	3852.00	67.20
128.32	3853.00	67.20
128.33	3853.00	67.10
128.35	3853.00	67.00
128.37	3854.00	66.90
128.38	3854.00	66.90
128.40	3854.00	66.80
128.42	3855.00	66.70
128.43	3855.00	66.70
128.45	3855.00	66.50
128.47	3856.00	66.50
128.48	3856.00	66.50
128.50	3856.00	66.40
128.52	3857.00	66.30
128.53	3857.00	66.30
128.55	3857.00	66.10
128.57	3857.00	66.10
128.58	3858.00	66.00
128.60	3858.00	66.00
128.62	3858.00	65.90
128.63	3859.00	65.70
128.65	3859.00	65.70
128.67	3859.00	65.60
128.68	3860.00	65.60
128.70	3860.00	65.50
128.72	3860.00	65.40
128.73	3860.00	65.40
128.75	3861.00	65.30
128.77	3861.00	65.30
128.78	3861.00	65.10
128.80	3862.00	65.10
128.82	3862.00	65.00
128.83	3862.00	65.00
128.85	3863.00	64.90
128.87	3863.00	64.80
128.88	3863.00	64.80
128.90	3864.00	64.80
128.92	3864.00	64.70
128.93	3864.00	64.60
128.95	3864.00	64.60
128.97	3865.00	64.50
128.98	3865.00	64.40
129.00	3865.00	64.30
129.02	3866.00	64.30
129.03	3866.00	64.20
129.05	3866.00	64.20
129.07	3866.00	64.10
129.08	3867.00	64.00
129.10	3867.00	64.00
129.12	3867.00	64.00
129.13	3868.00	63.90
129.15	3868.00	63.80
129.17	3868.00	63.80
129.18	3869.00	63.70
129.20	3869.00	63.70
129.22	3869.00	63.70
129.23	3869.00	63.70
129.25	3870.00	63.80
129.27	3870.00	63.90
129.28	3870.00	63.90
129.30	3871.00	64.00
129.32	3871.00	64.10
129.33	3871.00	64.20
129.35	3872.00	64.30
129.37	3872.00	64.50
129.38	3872.00	64.50
129.40	3872.00	64.70
129.42	3873.00	64.80
129.43	3873.00	64.90
129.45	3873.00	65.10
129.47	3874.00	65.30
129.48	3874.00	65.40
129.50	3874.00	65.70
129.52	3875.00	65.90
129.53	3875.00	66.10
129.55	3875.00	66.40
129.57	3876.00	66.70
129.58	3876.00	66.90
129.60	3876.00	67.20
129.62	3877.00	67.50
129.63	3877.00	67.80
129.65	3877.00	68.10
129.67	3878.00	68.50
129.68	3878.00	68.80
129.70	3878.00	69.10
129.72	3879.00	69.50
129.73	3879.00	69.70
129.75	3879.00	70.20
129.77	3880.00	70.50
129.78	3880.00	70.80
129.80	3880.00	71.00
129.82	3881.00	71.40
129.83	3881.00	71.70
129.85	3881.00	72.00
129.87	3882.00	72.30
129.88	3882.00	72.60
129.90	3882.00	72.90
129.92	3883.00	73.20
129.93	3883.00	73.60
129.95	3883.00	73.90
129.97	3884.00	74.10
129.98	3884.00	74.40
130.00	3885.00	74.70
130.02	3885.00	75.00
130.03	3885.00	75.30
130.05	3886.00	75.60
130.07	3886.00	75.90
130.08	3886.00	76.10
130.10	3887.00	76.40
130.12	3887.00	76.70
130.13	3887.00	76.90
130.15	3888.00	77.20
130.17	3888.00	77.50
130.18	3889.00	77.80
130.20	3889.00	78.00
130.22	3889.00	78.30
130.23	3890.00	78.60
130.25	3890.00	78.90
130.27	3890.00	79.20
130.28	3891.00	79.40
130.30	3891.00	79.60
130.32	3892.00	79.90
130.33	3892.00	80.20
130.35	3892.00	80.40
130.37	3893.00	80.70
130.38	3893.00	81.00
130.40	3894.00	81.20
130.42	3894.00	81.40
130.43	3894.00	81.70
130.45	3895.00	82.00
130.47	3895.00	82.30
130.48	3896.00	82.50
130.50	3896.00	82.70
130.52	3896.00	83.00
130.53	3897.00	83.30
130.55	3897.00	83.50
130.57	3898.00	83.70
130.58	3898.00	84.00
130.60	3898.00	84.20
130.62	3899.00	84.50
130.63	3899.00	84.70
130.65	3900.00	84.80
130.67	3900.00	85.10
130.68	3900.00	85.30
130.70	3901.00	85.60
130.72	3901.00	85.80
130.73	3902.00	86.20
130.75	3902.00	86.40
130.77	3902.00	86.60
130.78	3903.00	86.90
130.80	3903.00	87.10
130.82	3904.00	87.40
130.83	3904.00	87.60
130.85	3905.00	87.90
130.87	3905.00	88.10
130.88	3905.00	88.30
130.90	3906.00	88.60
130.92	3906.00	88.70
130.93	3907.00	89.00
130.95	3907.00	89.20
130.97	3908.00	89.40
130.98	3908.00	89.60
131.00	3908.00	89.90
131.02	3909.00	90.00
131.03	3909.00	90.30
131.05	3910.00	90.40
131.07	3910.00	90.70
131.08	3911.00	90.90
131.10	3911.00	91.10
131.12	3911.00	91.30
131.13	3912.00	91.60
131.15	3912.00	91.70
131.17	3913.00	91.90
131.18	3913.00	92.20
131.20	3914.00	92.40
131.22	3914.00	92.60
131.23	3915.00	92.70
131.25	3915.00	93.00
131.27	3915.00	93.20
131.28	3916.00	93.50
131.30	3916.00	93.60
131.32	3917.00	93.80
131.33	3917.00	94.10
131.35	3918.00	94.20
131.37	3918.00	94.50
131.38	3919.00	94.60
131.40	3919.00	94.90
131.42	3920.00	95.00
131.43	3920.00	95.30
131.45	3920.00	95.50
131.47	3921.00	95.70
131.48	3921.00	95.90
131.50	3922.00	96.10
131.52	3922.00	96.30
131.53	3923.00	96.50
131.55	3923.00	96.70
131.57	3924.00	96.90
131.58	3924.00	97.10
131.60	3925.00	97.30
131.62	3925.00	97.50
131.63	3926.00	97.70
131.65	3926.00	97.90
131.67	3926.00	98.10
131.68	3927.00	98.30
131.70	3927.00	98.40
131.72	3928.00	98.60
131.73	3928.00	98.80
131.75	3929.00	99.00
131.77	3929.00	99.20
131.78	3930.00	99.40
131.80	3930.00	99.60
131.82	3931.00	99.80
131.83	3931.00	99.90
131.85	3932.00	100.10
131.87	3932.00	100.30
131.88	3933.00	100.50
131.90	3933.00	100.70
131.92	3934.00	100.80
131.93	3934.00	101.10
131.95	3935.00	101.20
131.97	3935.00	101.40
131.98	3936.00	101.60
132.00	3936.00	101.80
132.02	3936.00	101.90
132.03	3937.00	102.10
132.05	3937.00	102.30
132.07	3938.00	102.40
132.08	3938.00	102.60
132.10	3939.00	102.80
132.12	3939.00	103.00
132.13	3940.00	103.10
132.15	3940.00	103.30
132.17	3941.00	103.50
132.18	3941.00	103.60
132.20	3942.00	103.80
132.22	3942.00	104.00
132.23	3943.00	104.10
132.25	3943.00	104.30
132.27	3944.00	104.40
132.28	3944.00	104.60
132.30	3945.00	104.80
132.32	3945.00	104.90
132.33	3946.00	105.10
132.35	3946.00	105.20
132.37	3947.00	105.40
132.38	3947.00	105.50
132.40	3948.00	105.70
132.42	3948.00	105.90
132.43	3949.00	106.00
132.45	3949.00	106.10
132.47	3950.00	106.30
132.48	3950.00	106.40
132.50	3951.00	106.60
132.52	3951.00	106.70
132.53	3952.00	106.90
132.55	3952.00	107.10
132.57	3953.00	107.10
132.58	3953.00	107.10
132.60	3954.00	107.10
132.62	3954.00	107.00
132.63	3955.00	106.80
132.65	3955.00	106.70
132.67	3956.00	106.60
132.68	3956.00	106.50
132.70	3957.00	106.30
132.72	3957.00	106.20
132.73	3958.00	106.00
132.75	3958.00	105.90
132.77	3959.00	105.90
132.78	3959.00	106.00
132.80	3960.00	106.10
132.82	3960.00	106.20
132.83	3961.00	106.30
132.85	3961.00	106.40
132.87	3962.00	106.50
132.88	3962.00	106.60
132.90	3963.00	106.60
132.92	3963.00	106.70
132.93	3964.00	106.80
132.95	3964.00	106.90
132.97	3965.00	107.10
132.98	3965.00	107.20
133.00	3966.00	107.50
133.02	3966.00	107.60
133.03	3967.00	107.80
133.05	3967.00	108.00
133.07	3968.00	108.10
133.08	3968.00	108.30
133.10	3969.00	108.50
133.12	3969.00	108.70
133.13	3970.00	108.90
133.15	3970.00	109.10
133.17	3971.00	109.30
133.18	3972.00	109.40
133.20	3972.00	109.60
133.22	3973.00	109.80
133.23	3973.00	110.00
133.25	3974.00	110.20
133.27	3974.00	110.30
133.28	3975.00	110.60
133.30	3975.00	110.70
133.32	3976.00	110.90
133.33	3976.00	111.10
133.35	3977.00	111.20
133.37	3977.00	111.50
133.38	3978.00	111.60
133.40	3978.00	111.80
133.42	3979.00	112.00
133.43	3979.00	112.20
133.45	3980.00	112.40
133.47	3981.00	112.50
133.48	3981.00	112.70
133.50	3982.00	112.90
133.52	3982.00	113.10
133.53	3983.00	113.30
133.55	3983.00	113.40
133.57	3984.00	113.60
133.58	3984.00	113.80
133.60	3985.00	114.00
133.62	3985.00	114.10
133.63	3986.00	114.30
133.65	3986.00	114.50
133.67	3987.00	114.70
133.68	3988.00	114.80
133.70	3988.00	115.00
133.72	3989.00	115.20
133.73	3989.00	115.40
133.75	3990.00	115.50
133.77	3990.00	115.70
133.78	3991.00	115.90
133.80	3991.00	116.10
133.82	3992.00	116.30
133.83	3993.00	116.40
133.85	3993.00	116.60
133.87	3994.00	116.70
133.88	3994.00	116.90
133.90	3995.00	117.10
133.92	3995.00	117.30
133.93	3996.00	117.40
133.95	3996.00	117.60
133.97	3997.00	117.80
133.98	3998.00	117.90
134.00	3998.00	118.10
134.02	3999.00	118.30
134.03	3999.00	118.50
134.05	4000.00	118.60
134.07	4000.00	118.70
134.08	4001.00	119.00
134.10	4002.00	119.10
134.12	4002.00	119.30
134.13	4003.00	119.40
134.15	4003.00	119.60
134.17	4004.00	119.80
134.18	4004.00	119.90
134.20	4005.00	120.10
134.22	4005.00	120.30
134.23	4006.00	120.40
134.25	4007.00	120.60
134.27	4007.00	120.70
134.28	4008.00	120.90
134.30	4008.00	121.10
134.32	4009.00	121.20
134.33	4010.00	121.40
134.35	4010.00	121.50
134.37	4011.00	121.70
134.38	4011.00	121.90
134.40	4012.00	122.00
134.42	4012.00	122.20
134.43	4013.00	122.40
134.45	4014.00	122.50
134.47	4014.00	122.70
134.48	4015.00	122.80
134.50	4015.00	123.00
134.52	4016.00	123.10
134.53	4016.00	123.30
134.55	4017.00	123.50
134.57	4018.00	123.60
134.58	4018.00	123.70
134.60	4019.00	123.90
134.62	4019.00	124.00
134.63	4020.00	124.20
134.65	4021.00	124.30
134.67	4021.00	124.50
134.68	4022.00	124.70
134.70	4022.00	124.80
134.72	4023.00	125.00
134.73	4024.00	125.10
134.75	4024.00	125.30
134.77	4025.00	125.40
134.78	4025.00	125.60
134.80	4026.00	125.70
134.82	4027.00	125.90
134.83	4027.00	126.00
134.85	4028.00	126.20
134.87	4028.00	126.30
134.88	4029.00	126.50
134.90	4030.00	126.60
134.92	4030.00	126.80
134.93	4031.00	126.90
134.95	4031.00	127.10
134.97	4032.00	127.20
134.98	4033.00	127.40
135.00	4033.00	127.50
135.02	4034.00	127.70
135.03	4034.00	127.80
135.05	4035.00	127.90
135.07	4036.00	128.10
135.08	4036.00	128.20
135.10	4037.00	128.40
135.12	4037.00	128.50
135.13	4038.00	128.70
135.15	4039.00	128.80
135.17	4039.00	129.00
135.18	4040.00	129.10
135.20	4040.00	129.20
135.22	4041.00	129.40
135.23	4042.00	129.50
135.25	4042.00	129.70
135.27	4043.00	129.80
135.28	4044.00	129.90
135.30	4044.00	130.10
135.32	4045.00	130.20
135.33	4045.00	130.40
135.35	4046.00	130.50
135.37	4047.00	130.60
135.38	4047.00	130.80
135.40	4048.00	130.90
135.42	4048.00	131.10
135.43	4049.00	131.20
135.45	4050.00	131.30
135.47	4050.00	131.50
135.48	4051.00	131.60
135.50	4052.00	131.80
135.52	4052.00	131.90
135.53	4053.00	132.00
135.55	4053.00	132.20
135.57	4054.00	132.30
135.58	4055.00	132.40
135.60	4055.00	132.60
135.62	4056.00	132.70
135.63	4057.00	132.80
135.65	4057.00	133.00
135.67	4058.00	133.10
135.68	4059.00	133.20
135.70	4059.00	133.40
135.72	4060.00	133.50
135.73	4060.00	133.60
135.75	4061.00	133.70
135.77	4062.00	133.90
135.78	4062.00	134.10
135.80	4063.00	134.10
135.82	4064.00	134.30
135.83	4064.00	134.40
135.85	4065.00	134.50
135.87	4065.00	134.70
135.88	4066.00	134.80
135.90	4067.00	134.90
135.92	4067.00	135.00
135.93	4068.00	135.20
135.95	4069.00	135.30
135.97	4069.00	135.40
135.98	4070.00	135.60
136.00	4071.00	135.70
136.02	4071.00	135.80
136.03	4072.00	135.90
136.05	4073.00	136.00
136.07	4073.00	136.20
136.08	4074.00	136.30
136.10	4074.00	136.40
136.12	4075.00	136.60
136.13	4076.00	136.70
136.15	4076.00	136.80
136.17	4077.00	136.90
136.18	4078.00	137.00
136.20	4078.00	137.20
136.22	4079.00	137.30
136.23	4080.00	137.40
136.25	4080.00	137.50
136.27	4081.00	137.70
136.28	4082.00	137.80
136.30	4082.00	137.90
136.32	4083.00	138.00
136.33	4084.00	138.10
136.35	4084.00	138.20
136.37	4085.00	138.40
136.38	4086.00	138.50
136.40	4086.00	138.60
136.42	4087.00	138.70
136.43	4087.00	138.80
136.45	4088.00	138.90
136.47	4089.00	139.10
136.48	4089.00	139.20
136.50	4090.00	139.30
136.52	4091.00	139.40
136.53	4091.00	139.50
136.55	4092.00	139.50
136.57	4093.00	139.60
136.58	4093.00	139.70
136.60	4094.00	139.90
136.62	4095.00	140.00
136.63	4095.00	140.10
136.65	4096.00	140.20
136.67	4097.00	140.40
136.68	4097.00	140.50
136.70	4098.00	140.60
136.72	4099.00	140.70
136.73	4099.00	140.90
136.75	4100.00	141.00
136.77	4101.00	141.10
136.78	4101.00	141.30
136.80	4102.00	141.40
136.82	4103.00	141.50
136.83	4103.00	141.70
136.85	4104.00	141.80
136.87	4105.00	141.90
136.88	4105.00	142.10
136.90	4106.00	142.20
136.92	4107.00	142.30
136.93	4107.00	142.50
136.95	4108.00	142.60
136.97	4109.00	142.80
136.98	4109.00	142.90
137.00	4110.00	143.00
137.02	4111.00	143.10
137.03	4112.00	143.20
137.05	4112.00	143.40
137.07	4113.00	143.50
137.08	4114.00	143.60
137.10	4114.00	143.80
137.12	4115.00	143.90
137.13	4116.00	144.00
137.15	4116.00	144.10
137.17	4117.00	144.30
137.18	4118.00	144.40
137.20	4118.00	144.50
137.22	4119.00	144.70
137.23	4120.00	144.80
137.25	4120.00	144.90
137.27	4121.00	145.10
137.28	4122.00	145.20
137.30	4122.00	145.30
137.32	4123.00	145.50
137.33	4124.00	145.60
137.35	4125.00	145.70
137.37	4125.00	145.80
137.38	4126.00	146.00
137.40	4127.00	146.10
137.42	4127.00	146.20
137.43	4128.00	146.40
137.45	4129.00	146.50
137.47	4129.00	146.60
137.48	4130.00	146.80
137.50	4131.00	146.90
137.52	4131.00	147.00
137.53	4132.00	147.10
137.55	4133.00	147.30
137.57	4134.00	147.40
137.58	4134.00	147.50
137.60	4135.00	147.60
137.62	4136.00	147.70
137.63	4136.00	147.80
137.65	4137.00	148.00
137.67	4138.00	148.10
137.68	4138.00	148.20
137.70	4139.00	148.40
137.72	4140.00	148.50
137.73	4141.00	148.60
137.75	4141.00	148.80
137.77	4142.00	148.90
137.78	4143.00	149.00
137.80	4143.00	149.10
137.82	4144.00	149.20
137.83	4145.00	149.40
137.85	4145.00	149.50
137.87	4146.00	149.60
137.88	4147.00	149.70
137.90	4148.00	149.90
137.92	4148.00	150.00
137.93	4149.00	150.10
137.95	4150.00	150.20
137.97	4150.00	150.40
137.98	4151.00	150.50
138.00	4152.00	150.60
138.02	4153.00	150.70
138.03	4153.00	150.80
138.05	4154.00	151.00
138.07	4155.00	151.10
138.08	4155.00	151.20
138.10	4156.00	151.30
138.12	4157.00	151.40
138.13	4158.00	151.60
138.15	4158.00	151.70
138.17	4159.00	151.80
138.18	4160.00	151.90
138.20	4160.00	152.00
138.22	4161.00	152.20
138.23	4162.00	152.30
138.25	4163.00	152.40
138.27	4163.00	152.50
138.28	4164.00	152.60
138.30	4165.00	152.70
138.32	4165.00	152.90
138.33	4166.00	153.00
138.35	4167.00	153.10
138.37	4168.00	153.20
138.38	4168.00	153.30
138.40	4169.00	153.40
138.42	4170.00	153.60
138.43	4171.00	153.70
138.45	4171.00	153.80
138.47	4172.00	153.90
138.48	4173.00	154.00
138.50	4173.00	154.20
138.52	4174.00	154.30
138.53	4175.00	154.40
138.55	4176.00	154.50
138.57	4176.00	154.60
138.58	4177.00	154.70
138.60	4178.00	154.80
138.62	4179.00	155.00
138.63	4179.00	155.10
138.65	4180.00	155.20
138.67	4181.00	155.30
138.68	4182.00	155.40
138.70	4182.00	155.50
138.72	4183.00	155.60
138.73	4184.00	155.80
138.75	4184.00	155.90
138.77	4185.00	156.00
138.78	4186.00	156.10
138.80	4187.00	156.20
138.82	4187.00	156.30
138.83	4188.00	156.50
138.85	4189.00	156.60
138.87	4190.00	156.70
138.88	4190.00	156.80
138.90	4191.00	156.90
138.92	4192.00	157.00
138.93	4193.00	157.10
138.95	4193.00	157.20
138.97	4194.00	157.30
138.98	4195.00	157.40
139.00	4196.00	157.50
139.02	4196.00	157.60
139.03	4197.00	157.70
139.05	4198.00	157.80
139.07	4199.00	157.90
139.08	4199.00	158.00
139.10	4200.00	158.10
139.12	4201.00	158.10
139.13	4202.00	158.20
139.15	4202.00	158.20
139.17	4203.00	158.30
139.18	4204.00	158.30
139.20	4204.00	158.40
139.22	4205.00	158.40
139.23	4206.00	158.40
139.25	4207.00	158.40
139.27	4207.00	158.40
139.28	4208.00	158.40
139.30	4209.00	158.40
139.32	4210.00	158.40
139.33	4210.00	158.30
139.35	4211.00	158.30
139.37	4212.00	158.20
139.38	4213.00	158.20
139.40	4213.00	158.10
139.42	4214.00	158.00
139.43	4215.00	157.90
139.45	4215.00	157.90
139.47	4216.00	157.80
139.48	4217.00	157.80
139.50	4218.00	157.80
139.52	4218.00	157.70
139.53	4219.00	157.70
139.55	4220.00	157.70
139.57	4221.00	157.60
139.58	4221.00	157.60
139.60	4222.00	157.50
139.62	4223.00	157.50
139.63	4223.00	157.50
139.65	4224.00	157.50
139.67	4225.00	157.40
139.68	4226.00	157.40
139.70	4226.00	157.40
139.72	4227.00	157.30
139.73	4228.00	157.30
139.75	4229.00	157.30
139.77	4229.00	157.20
139.78	4230.00	157.20
139.80	4231.00	157.20
139.82	4232.00	157.10
139.83	4232.00	157.10
139.85	4233.00	157.00
139.87	4234.00	157.00
139.88	4234.00	157.00
139.90	4235.00	156.90
139.92	4236.00	156.90
139.93	4237.00	156.80
139.95	4237.00	156.80
139.97	4238.00	156.80
139.98	4239.00	156.70
140.00	4240.00	156.70
140.02	4240.00	156.60
140.03	4241.00	156.50
140.05	4242.00	156.30
140.07	4242.00	156.20
140.08	4243.00	156.00
140.10	4244.00	155.80
140.12	4245.00	155.60
140.13	4245.00	155.40
140.15	4246.00	155.10
140.17	4247.00	154.90
140.18	4247.00	154.60
140.20	4248.00	154.40
140.22	4249.00	154.10
140.23	4249.00	154.00
140.25	4250.00	153.70
140.27	4251.00	153.40
140.28	4252.00	153.10
140.30	4252.00	152.80
140.32	4253.00	152.50
140.33	4254.00	152.10
140.35	4254.00	151.80
140.37	4255.00	151.50
140.38	4256.00	151.10
140.40	4256.00	150.80
140.42	4257.00	150.40
140.43	4258.00	150.10
140.45	4258.00	149.70
140.47	4259.00	149.30
140.48	4260.00	148.80
140.50	4260.00	148.50
140.52	4261.00	148.00
140.53	4262.00	147.50
140.55	4262.00	147.00
140.57	4263.00	146.60
140.58	4264.00	146.00
140.60	4264.00	145.50
140.62	4265.00	144.90
140.63	4265.00	144.50
140.65	4266.00	143.90
140.67	4267.00	143.30
140.68	4267.00	142.70
140.70	4268.00	142.20
140.72	4269.00	141.60
140.73	4269.00	141.10
140.75	4270.00	140.50
140.77	4270.00	140.00
140.78	4271.00	139.40
140.80	4272.00	138.90
140.82	4272.00	138.20
140.83	4273.00	137.70
140.85	4273.00	137.10
140.87	4274.00	136.60
140.88	4275.00	135.80
140.90	4275.00	135.20
140.92	4276.00	134.80
140.93	4276.00	134.10
140.95	4277.00	133.60
140.97	4278.00	133.00
140.98	4278.00	132.30
141.00	4279.00	131.80
141.02	4279.00	131.30
141.03	4280.00	130.80
141.05	4280.00	130.10
141.07	4281.00	129.70
141.08	4282.00	129.00
141.10	4282.00	128.60
141.12	4283.00	127.90
141.13	4283.00	127.20
141.15	4284.00	126.80
141.17	4284.00	126.20
141.18	4285.00	125.70
141.20	4285.00	125.10
141.22	4286.00	124.30
141.23	4286.00	123.90
141.25	4287.00	123.30
141.27	4288.00	122.80
141.28	4288.00	122.10
141.30	4289.00	121.60
141.32	4289.00	120.90
141.33	4290.00	120.40
141.35	4290.00	119.70
141.37	4291.00	119.20
141.38	4291.00	118.60
141.40	4292.00	117.90
141.42	4292.00	117.60
141.43	4293.00	116.90
141.45	4293.00	116.70
141.47	4294.00	116.00
141.48	4294.00	115.80
141.50	4295.00	115.50
141.52	4295.00	115.00
141.53	4296.00	114.90
141.55	4296.00	114.70
141.57	4297.00	114.60
141.58	4297.00	114.40
141.60	4298.00	114.30
141.62	4298.00	114.20
141.63	4299.00	114.10
141.65	4300.00	114.00
141.67	4300.00	113.90
141.68	4301.00	113.80
141.70	4301.00	113.70
141.72	4302.00	113.60
141.73	4302.00	113.50
141.75	4303.00	113.40
141.77	4303.00	113.30
141.78	4304.00	113.20
141.80	4304.00	113.10
141.82	4305.00	113.10
141.83	4305.00	113.00
141.85	4306.00	112.90
141.87	4306.00	112.70
141.88	4307.00	112.70
141.90	4307.00	112.60
141.92	4308.00	112.50
141.93	4308.00	112.40
141.95	4309.00	112.30
141.97	4309.00	112.20
141.98	4310.00	112.10
142.00	4310.00	112.00
142.02	4311.00	111.90
142.03	4311.00	111.90
142.05	4312.00	111.80
142.07	4313.00	111.70
142.08	4313.00	111.60
142.10	4314.00	111.50
142.12	4314.00	111.40
142.13	4315.00	111.30
142.15	4315.00	111.30
142.17	4316.00	111.20
142.18	4316.00	111.10
142.20	4317.00	111.00
142.22	4317.00	110.90
142.23	4318.00	110.80
